Unnamed: 0,Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4,mass,mass_z1,mass_z2
57796,200519,1254703,13,-1,289.536,50.2151,34.8001,-283.017,-2.23767,0.606026,-13,1,171.452,-38.8478,-1.42354,-166.987,-2.16402,-3.10496,11,-1,97.4903,-43.0069,-36.3979,-79.561,-1.145,-2.43924,-11,1,125.228,36.8284,3.449,-119.64,-1.89008,0.093378,214.382989,93.800847,93.611569
57799,200519,1254723,-13,1,98.3849,26.0646,-34.7665,-88.2695,-1.4576,-0.927484,13,-1,39.1017,-10.8073,36.9223,-6.99158,-0.180749,1.85555,11,-1,38.0008,-14.3317,30.4203,17.6993,0.504645,2.01108,-11,1,61.5105,-0.909719,-25.0909,-56.1531,-1.54467,-1.60704,195.530834,97.93089,90.34988
57814,200519,1256009,-13,1,266.226,170.261,-123.039,163.55,0.715847,-0.625766,13,-1,21.8241,-4.75497,-21.2849,-0.787617,-0.036105,-1.79058,11,-1,150.131,8.28395,53.9032,139.875,1.67104,1.41831,-11,1,37.5561,10.9705,-29.1973,20.9195,0.628503,-1.21138,270.540064,91.599459,90.882521
57818,200519,1256030,-13,1,158.147,62.2386,-43.4793,138.731,1.36362,-0.609779,13,-1,25.2317,-17.5867,11.8158,13.7012,0.608428,2.55,11,-1,71.372,-60.0073,6.04774,-38.1642,-0.596736,3.04115,-11,1,35.217,11.8642,-0.901329,33.1461,1.74843,-0.075825,248.263984,94.825049,85.998852
57820,200519,1256058,-13,1,84.1142,-13.507,-73.3582,38.8759,0.50008,-1.75288,13,-1,20.8133,-7.87341,-16.1904,-10.4434,-0.551669,-2.02343,11,-1,130.257,30.9649,125.027,-19.3943,-0.150008,1.32802,-11,1,37.9445,10.3769,8.36693,35.526,1.70688,0.678573,265.12754,92.349488,41.536725
57822,200519,1256092,-13,1,66.5979,-62.6282,19.5805,-11.3836,-0.172625,2.83857,13,-1,64.4883,-3.80384,-14.6992,-62.6753,-2.12527,-1.82402,-11,1,179.884,84.5875,-19.8356,-157.511,-1.3567,-0.230337,11,-1,32.5585,-17.2562,19.5506,-19.4949,-0.691222,2.29394,234.428026,96.265996,85.216361
57827,200519,1257420,-13,1,67.6877,7.01621,30.258,60.1402,1.41474,1.34294,13,-1,11.6191,7.86121,3.17695,7.94356,0.836017,0.384062,11,-1,45.0175,0.579583,-27.4889,35.6456,1.07628,-1.54972,-11,1,11.9216,-10.2859,-4.5741,-3.92438,-0.341913,-2.72316,92.592055,33.370297,17.746454
57839,200519,1257522,-13,1,239.883,17.1815,-58.555,-231.991,-2.04545,-1.28538,13,-1,82.1412,-37.1122,15.6674,-71.5848,-1.33922,2.74213,-11,1,122.838,-14.0524,73.7101,-97.2552,-1.07606,1.75918,11,-1,109.03,56.0561,18.2009,-91.7281,-1.22564,0.313952,247.571386,96.46108,88.521969
57844,200519,1257572,13,-1,153.309,65.5169,-1.90303,-138.591,-1.49368,-0.029038,-13,1,19.9137,5.53464,-14.9098,11.9837,0.69595,-1.21535,-11,1,105.962,-64.1389,41.5069,-73.4254,-0.853593,2.56723,11,-1,17.9757,15.1453,-8.05523,5.372,0.308254,-0.488812,222.818562,92.982271,84.911137
57853,200519,1260193,13,-1,52.8846,6.0816,52.4015,3.7242,0.070538,1.45526,-13,1,19.924,-8.81489,17.832,1.12886,0.05672,2.0299,11,-1,86.8835,-19.9125,-42.0382,-73.3827,-1.23704,-2.01316,-11,1,36.7961,5.78633,-27.303,23.9796,0.778227,-1.36196,190.624944,88.590217,18.3664
